Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(K)
          6261.2334         10.1228         0.3348        33.2261        34.7355       -26.7141        15.0108         1.0352        30.6744         1.1382       898.8102
          6264.2407          9.9064         1.8395        32.8853        34.3942       -15.7522         9.9720        -1.1962        18.9970         2.1464       513.3458
          6267.2480          9.0210         2.8870        33.0362        34.3672        -1.3331         8.7881        -8.1678        14.2013         2.2823       494.5999
          6270.2554          8.3561         1.8391        32.9712        34.0633         5.5560        26.0092       -18.5406        32.8905         2.1282       526.5056
          6273.2627          8.5023         0.6476        32.5532        33.6514        -2.9610        45.6848       -21.8604        51.5478         2.0882       544.8005
          6276.2700          7.7214        -0.4038        32.5983        33.5028       -14.4200        51.8128       -16.7457        56.3816         1.6046       734.4137
          6279.2773          9.0493        -0.4969        32.5332        33.7720         1.1801        51.8066       -12.3299        57.6414         1.4307       832.0029
          6282.2847          8.9178        -0.7146        32.6589        33.8621        17.8830        44.5952        -5.7548        49.5533         1.1308      1040.3832
          6285.2920          9.7457        -0.2436        32.6140        34.0398        -3.4687        35.5534         1.7340        36.9653         1.3464       898.5657
          6288.2993         10.3327        -0.3691        32.6760        34.2728       -23.3292        25.6964        11.6088        38.8983         1.1723       970.1710
          6291.3066         11.3831         2.6538        32.5038        34.5415       -45.2997        16.6107        15.9921        51.5254         1.0437      1101.6439
          6294.3140         10.6160         1.3350        32.4184        34.1385       -53.2186        28.8517         9.9518        64.2288         1.1164      1044.2418
          6297.3213         10.8949         0.1962        32.2687        34.0589       -55.4183        54.6778         7.3833        78.3182         1.4899       828.1815
          6300.3286          9.8661         0.4324        32.4675        33.9362       -64.1189        51.8534         3.3510        82.6810         1.8261       672.5992
          6303.3359          9.7082         1.1485        33.1781        34.5884       -67.6158        47.8088        -5.8376        83.3287         1.7517       673.5333
          6306.3433          9.7437         1.5168        33.5859        35.0036       -70.2943        51.8074       -10.4222        88.1594         1.7805       632.7401
          6309.3506         10.1532        -0.5843        34.2387        35.7172       -75.9894        59.6830        -1.6661        96.6710         1.6763       636.3019
          6312.3579         10.1074        -0.3177        35.3272        36.7461       -78.6421        55.7006         3.6954        96.7719         1.8475       515.8866
          6315.3652         10.9045         0.8519        35.1732        36.8346       -84.8413        43.4308         2.4024        95.6459         1.7824       484.3597
          6318.3726          6.5213       -10.8669        36.1707        38.3267      -105.6799        83.4795        -1.9276       138.6356         2.5390       382.7172
          6321.3799         10.8785        -1.7235        40.7315        42.1944      -102.9525       149.3459        -4.5019       182.2196         3.7335       138.5998
          6324.3872         12.5897         0.7666        41.2512        43.1365      -101.1147       147.0871       -10.9549       180.1988         5.3201        51.7346
          6327.3945         12.9813        -0.4714        40.9464        42.9574      -126.1808        92.0720         0.0880       160.4774         6.0517        45.7690
          6330.4019         10.6383        -0.8346        38.5200        39.9708      -132.2572        83.6602        -8.5649       163.1549         5.5917        75.1506
          6333.4092         11.0707        -2.1838        40.0703        41.6288      -102.2487       123.5032       -22.8177       162.0696         3.8930       141.2244
          6336.4165         15.4789        -1.3642        39.7678        42.6958       -95.4758       113.6484       -12.1268       148.9895         3.9301        76.3695
          6339.4238         11.4368        -0.1615        39.5709        41.1908      -105.8669       117.2240       -13.2740       158.5424         5.0395        78.6914
          6342.4312         12.6397         1.4926        39.0251        41.0481      -103.0852       114.0905       -13.4362       154.4060         4.8393        63.0023
          6345.4385         15.4465         1.7434        38.7060        41.7108      -116.5517       121.4261         0.6087       168.9021         4.9653        61.7845
          6348.4458         16.2154         3.3675        37.3765        40.8813      -129.3956       128.4668         8.1585       182.8493         4.2793       128.0388
          6351.4531         11.6606         0.8632        33.9995        35.9538      -111.9433       136.2079        -1.9795       176.7608         3.9244       223.4011
          6354.4605          8.9717         0.7704        33.4895        34.6790       -92.5976       144.8313         5.0318       172.2408         4.1790       243.2781
          6357.4678          9.4597         0.7909        34.1206        35.4164       -76.5464       152.0231        10.1353       171.1121         1.6822       667.5554
          6360.4751          8.7012         0.6928        33.5919        34.7074       -67.4411       150.9641         2.6459       165.7335         1.2000       945.8604
          6363.4825          8.5747         0.1823        33.4041        34.4876       -54.8982       152.8182         1.5678       165.7243         1.3587       893.0051
          6366.4898          7.6476         1.3367        33.3559        34.2474       -25.5484       151.8466         0.2673       154.8219         1.0569      1141.8027
          6369.4971          7.9587         1.9055        33.9723        34.9441       -34.2966       136.1956        -1.0128       140.7720         1.4997       787.8912
          6372.5044          8.7172         0.5466        33.8082        34.9182       -21.0401       102.7857         1.3098       105.1968         1.0550      1136.6818
          6375.5118          8.8427         2.9493        33.9699        35.2256       -22.7258        62.0727        -1.3342        66.4487         1.0221      1168.1909
          6378.5191          9.0868         2.5048        33.7590        35.0501       -34.4588        31.8623        -2.7469        50.3968         0.8648      1323.8521
          6381.5264          8.5651         2.0180        34.2607        35.3727       -52.1716        27.9132        -2.6425        60.1529         1.2550       901.3273
          6384.5337          9.1631         1.1572        34.3792        35.5982       -49.4789        48.9716       -15.7193        71.8049         1.9119       551.7078
          6387.5411          8.9134         0.1038        35.0341        36.1504       -51.4827        72.0444       -24.0446        92.0843         2.3291       474.6056
          6390.5484          8.2676        -0.0939        34.3501        35.3312       -49.4350        74.3797       -21.6256        92.2739         2.7328       429.0079
          6393.5557          8.1463         1.3919        34.1461        35.1320       -64.2682        78.8732       -21.5631       104.0096         3.3291       350.5901
          6396.5630          7.2693         1.9513        33.7733        34.6018       -72.5851        86.6549       -29.6968       117.1121         3.4569       339.5840
          6399.5704          8.6349         2.1958        33.5128        34.6770       -71.6539        87.6310       -38.0087       119.6307         3.2992       369.0791
          6402.5777         11.4014        -0.5671        34.7152        36.5439       -51.3185       105.3818       -18.9199       123.6560         2.5872       445.4040
          6405.5850         11.1730        -0.3680        33.4165        35.2368       -39.9087       111.5238         7.0523       120.4408         2.0498       495.5703
          6408.5923         10.6369        -0.5205        33.5623        35.2114       -62.4981       103.2620        -2.1903       120.7252         3.7101       329.1172
          6411.5997         10.6026         1.2851        34.7143        36.3201       -62.3003        88.8952        -4.7873       109.0636         3.5007       327.1464
          6414.6070         10.1542         1.7699        35.1033        36.5853       -61.9762        63.9485        -5.0752        89.4371         3.0417       351.1799
          6417.6143          9.8861         0.1680        34.9764        36.3471       -63.4141        46.3543        -1.5123        79.0235         2.6658       390.0284
          6420.6216          9.6621         2.3603        35.3176        36.6914       -75.4569        41.1273        -4.2694        86.0502         2.5275       418.4285
          6423.6290          9.9701         1.6475        36.8060        38.1680       -69.3104        48.5345        -2.1197        85.9809         2.0670       447.4229
          6426.6363         10.2634         2.1839        35.7006        37.2107       -46.8722        42.7689        -9.0269        66.8905         1.9956       412.7701
          6429.6436         11.2271        -2.8453        34.7289        36.6092       -73.2626        64.1676       -33.1449       104.2167         1.9641       499.6315
          6432.6509          9.9649       -11.0745        34.6118        37.6818      -106.1867       104.7860       -46.0166       156.6815         2.8709       329.4593
          6435.6583         12.4964       -10.2660        35.7716        39.2576      -106.4533       100.3781       -50.7712       155.3935         3.0748       238.4930
          6438.6656         11.4739         0.7234        40.0928        41.7086       -99.2130       134.1236       -27.6776       171.2350         4.5942       112.8389
          6441.6729         12.7267         1.9626        40.7503        42.7365       -97.1646       163.7023        -5.6706       190.4556         5.4106        53.5816
          6444.6802         12.3049         1.9275        41.1801        43.0224       -97.1469       154.7405        -6.7770       182.8806         5.5903        46.3449
          6447.6876         12.5079         0.4783        41.1905        43.0503      -102.6054       150.0841        -6.2015       181.9313         5.8056        44.9043
          6450.6949         12.0867        -0.5182        41.3443        43.0779      -102.7591       145.2807        -6.4186       178.0782         5.8145        45.4814
          6453.7022         11.4643        -0.6265        41.5347        43.0924       -97.4892       131.9323        -8.1368       164.3157         6.0317        43.1851
          6456.7095          9.8434        -3.6032        41.3672        42.6746       -92.3843       106.1250        -6.9553       141.0972         5.8078        42.3244
          6459.7169          8.9136        -2.9162        41.5052        42.5516       -96.3225       106.7779        -5.8967       144.2086         4.8712        51.0110
          6462.7242         10.7046        -3.1633        41.4177        42.8955      -117.4379       114.0099        -5.9319       166.1678         5.7521        50.7811
          6465.7315          9.6182        -0.8114        40.5830        41.7150      -142.1084        84.5416        -4.3297       165.5108         5.0811        75.7695
          6468.7388         12.6893         5.9492        40.2167        42.5887      -143.6800       117.1829         1.6582       188.9184         4.4017        98.1569
          6471.7462         11.7868        -0.1052        40.8622        42.5283      -127.9047       142.4396         3.5547       192.2782         5.1691        48.3251
          6474.7535         13.7163         1.8982        39.5413        41.8958      -117.2141       123.4216        -0.8730       171.6203         6.3749        53.0685
          6477.7608         12.6894         0.9910        41.2133        43.1340      -108.1988       124.2035        -5.3170       166.3971         4.0393        60.6533
          6480.7681         16.3254         2.5276        38.5058        41.8999      -109.5214       117.9108        -5.8674       163.6722         3.7871        98.0544
          6483.7755         16.6394         2.9527        36.4916        40.2148       -94.3102       137.8473       -24.4811       169.1642         3.0605       155.8291
          6486.7828         11.1365         3.6641        36.7403        38.5655      -102.3715       137.2488       -26.7502       173.4718         4.0128       220.5862
          6489.7901          8.8508         0.5010        36.6937        37.7494       -86.1757       136.9766       -30.7602       165.0290         4.2422       224.5172
          6492.7974         10.9863        -1.2816        34.1841        35.9290       -82.3435       136.7845       -37.3726       164.0694         3.5001       314.6913
          6495.8048         11.1461         0.3761        35.1940        36.9188       -63.3827       121.7030       -19.1368       139.9196         2.5070       404.5957
          6498.8121         11.3868        -0.1715        34.9384        36.7476       -30.4404       114.3337        -3.8773       118.6019         1.0429       859.7808
          6501.8194          7.2073         4.5229        34.5273        35.5603       -32.5150       117.8817       -11.3021       123.6727         1.4984       653.3604
          6504.8267          8.7831         2.3298        32.5236        33.7691       -52.9769       112.3300       -22.5064       126.4090         2.7077       456.2879
          6507.8341          9.4697         0.5147        33.1680        34.4972       -52.2002       102.9158       -19.9994       117.3290         3.3523       386.1092
          6510.8414          9.5303         0.8760        34.3450        35.6535       -25.5249        84.3471       -13.7510        90.0539         1.9748       575.3017
          6513.8487          9.3487         1.6857        34.0637        35.3635        -7.1560        80.1159       -16.1967        82.0775         1.5924       703.0336
          6516.8560          9.7173         0.5893        33.6272        35.0080        -8.0749        77.5664       -16.7648        79.9286         1.6037       712.7175
          6519.8634          9.6171         0.6034        33.5479        34.9044       -14.4391        73.1947       -14.0602        76.0739         1.4889       781.3625
          6522.8707         10.0971        -0.5447        33.8368        35.3154       -18.6302        75.7105        -6.8148        78.3573         0.8873      1201.0898
          6525.8780          9.8839        -0.5144        34.1216        35.5280       -26.4711        65.9738        -4.7391        71.8608         0.6077      1733.9708
          6528.8853         10.2812        -0.6855        34.1040        35.6266       -25.0729        60.3021        -4.6275        66.6799         0.7908      1431.4626
          6531.8927         10.2969         0.0783        33.7272        35.2641       -21.7206        73.5052         0.3687        77.3384         0.8661      1275.1455
          6534.9000         10.2371        -1.2599        33.6303        35.1764       -32.4591        68.6377         4.0290        76.0465         1.5064       786.6049
          6537.9073         10.1485        -1.0348        33.5822        35.0974       -40.8646        60.0942         0.2728        73.5764         1.7213       676.7258
          6540.9146          9.7443        -0.5705        33.9367        35.3125       -61.4305        55.5847        -0.8134        83.1777         1.6821       674.7112
          6543.9220          9.6303         0.3084        34.4953        35.8157       -65.1136        49.4428         5.2383        82.0499         1.7725       639.4996
          6546.9293          9.5228         0.2319        34.7078        35.9912       -63.1224        44.7177         7.3052        78.0174         1.7252       613.4537
          6549.9366         10.7081        -3.8652        33.4804        35.3630       -67.4508        36.7064        -1.4619        76.9989         1.8579       584.2205
          6552.9439         10.1377        -3.2481        33.2097        34.8742       -70.3813        31.7051       -13.8388        79.0293         2.1286       546.6084
          6555.9513         11.0702        -2.4044        34.8857        36.6789       -61.1504        21.6926       -21.6306        68.4194         1.6682       621.6381
          6558.9586         12.6846        -4.3265        33.9906        36.5374       -49.5663        29.2315       -14.7890        60.9021         2.1924       452.4020
          6561.9659         11.9754        -1.6871        33.5106        35.6261       -50.0048        33.0435        -9.3799        62.2377         2.5324       391.1474
          6564.9732         13.2958        -1.2903        32.3108        34.9633       -62.6907        33.8751       -16.9727        74.4849         3.9050       319.5486
          6567.9806         13.9797         0.3597        34.0113        36.7741       -69.4096        58.3834       -16.2358        92.3764         2.9480       369.8540
          6570.9879         11.4994         1.6584        35.0319        36.9083       -76.8650        53.7656        -3.0889        94.9119         2.1654       441.0062
          6573.9952         12.7033        -8.1852        35.4127        38.5023      -101.0057        88.1927        -4.7558       138.3381         3.1096       336.0750
          6577.0025         10.5409        -6.9989        38.1673        40.2099      -103.6725       158.9318       -13.1220       190.8896         3.0075       252.1566
          6580.0099         11.4275        -1.2161        41.4656        43.0286      -101.5071       158.8714        -1.5863       189.6020         3.5907        88.6364
          6583.0172         11.0009        -2.0022        42.1425        43.6007      -119.8019       136.4087         2.0528       181.6424         5.4740        52.0058
          6586.0245         11.5160        -2.4501        42.0270        43.6451      -112.3272       123.7259         0.2676       167.1794         5.2854        48.4808
          6589.0318         12.4508        -1.8028        41.8609        43.7105      -105.3209       121.8039        -2.0317       161.0577         5.0344        44.4383
          6592.0392         12.6174        -1.1658        41.3654        43.2626      -110.5134       114.0885        -3.1437       159.0519         4.8139        54.8421
          6595.0465         11.4494        -1.6361        41.6471        43.2233      -118.9112       106.8313        -0.1837       159.8921         4.1003        66.4840
          6598.0538         11.4496        -2.3814        41.8351        43.4389      -120.4365       108.6748         4.2760       162.3165         4.6518        47.5168
          6601.0611         11.7433        -1.8958        41.5053        43.1762      -122.7014       112.2923         6.6821       166.5124         5.0110        44.3769
          6604.0685         12.4272        -1.8715        41.2765        43.1473      -130.1438       112.0747         8.8614       171.9800         5.3222        42.8438
          6607.0758         12.4565        -2.2054        41.1662        43.0660      -133.7549       115.0363         8.5637       176.6333         5.7179        42.3282
          6610.0831         13.9567        -1.6240        39.4689        41.8953      -141.3301       113.4156         3.1658       181.4927         4.1230        75.0814
          6613.0904         14.5897        -0.0099        38.7720        41.4262      -141.9884       112.8897        -2.4318       181.7890         4.0692       132.4466
          6616.0978         15.8525         3.3798        37.0077        40.4017      -124.0456       111.8315        -9.8665       167.7023         3.5378       145.8910
          6619.1051         11.0551        -1.9356        36.5573        38.2413      -102.8401       107.4918       -21.7064       151.5764         4.7373       178.0350
          6622.1124         11.0745        -4.9100        35.2951        37.3162       -90.8616       134.1100       -30.7640       165.1492         3.5978       244.4260
          6625.1197         11.4461        -5.2823        34.2018        36.4510       -95.3278       141.6119       -36.7697       174.8541         2.6534       371.6313
          6628.1271         11.5451        -5.1384        33.7423        36.0310       -87.2569       129.5641       -28.7084       159.0214         3.8477       300.1754
          6631.1344         12.1165        -3.4468        32.9387        35.2654       -75.4242       130.0169       -24.9577       153.0032         2.3994       513.6936
          6634.1417          8.6794        -0.8914        34.9226        35.9960       -57.4510       132.3369        -4.7160       145.4046         1.5925       712.4962
          6637.1490          9.4141        -0.9644        34.7858        36.0500        -9.2892       103.9155        -0.8914       107.2966         0.5285      2023.3121
          6640.1564         10.0198        -0.7728        33.2321        34.7184        -0.1900        90.5544        -6.9091        94.3968         1.0002      1176.4790
          6643.1637         10.7286         0.5704        32.1578        33.9051       -32.4541        92.0839        -2.4339        97.6866         2.5937       523.6643
          6646.1710         10.1493        -0.1241        32.3979        33.9507       -41.6649        84.3964        -6.9431        95.4339         2.5909       539.5735
          6649.1783         10.2828        -1.2136        32.5079        34.1171       -59.2073        76.3516       -10.6620        97.6361         2.5949       518.4977
          6652.1857         10.9727        -2.1952        32.7219        34.5824       -62.2547        74.4998         1.8447        97.2818         1.9846       658.7669
          6655.1930         10.6536        -0.4317        33.3622        35.0246       -61.1891        69.4949         8.3272        93.3653         1.7357       688.2732
          6658.2003         11.1294         2.8135        34.4118        36.2761       -71.4287        61.2348         3.7814        94.5097         2.0155       557.2791
          6661.2076         14.5932        -4.0421        34.2002        37.4026       -90.4096        77.9672       -20.4352       121.9152         3.3150       369.1340
          6664.2150         11.2509        -2.0168        38.9075        40.5517      -105.0909       140.4565       -38.7386       182.9983         3.4738       246.7882
          6667.2223         12.9810         4.8926        41.5516        43.8062       -96.7581       180.7215       -23.0687       206.8889         4.3642        78.1547
          6670.2296         12.1783         1.1817        42.0917        43.8340      -115.5359       148.5728        -3.6811       189.7107         5.1478        43.1916
          6673.2369         11.2909        -1.8368        42.3838        43.9004      -146.3699       109.6159         8.9633       184.9540         5.2310        42.0348
          6676.2443         12.6708        -4.1346        40.3344        42.4795      -135.5254        87.9939         1.7308       164.4214         5.5284        43.7493
          6679.2516         14.7205        -4.4819        39.0480        41.9705       -89.1603        76.5337       -15.9948       119.7127         4.4797        63.3633
          6682.2589         10.1462        -6.5803        40.1183        41.9013      -109.8859        47.3279        -5.0361       121.2370         3.8571        85.3065
          6685.2662         11.1430         2.0432        38.5120        40.1437      -124.9734        85.1489        -1.0774       161.1921         3.9368       134.2675
          6688.2736         15.4269         2.7675        38.6206        41.6797       -99.0763       154.5639       -16.1098       184.5627         3.3526       125.5845
          6691.2809         17.2455         0.0911        36.6720        40.5247       -86.7675       151.4961       -17.3228       175.4939         4.2987       131.5247
          6694.2882         12.0472        -3.9451        35.8562        38.0312       -94.1026       156.3483       -10.8323       182.8807         3.9137       222.3399
          6697.2955         11.2162        -2.9583        34.9822        36.8552       -96.6356       162.1077       -10.9299       189.1938         2.9205       324.3248
          6700.3029          9.6893        -2.5876        34.2614        35.6991      -100.5345       162.3604       -20.7423       192.1423         3.5277       352.3513
          6703.3102          9.6859        -2.0920        34.7235        36.1098       -76.8689       134.6968       -17.8081       156.8597         2.9008       414.6642
          6706.3175          9.8764        -2.0125        33.7257        35.1997       -36.4943       106.9449       -12.3114       113.8589         1.2674       824.7004
          6709.3249          8.5109        -1.5420        33.2190        34.3266       -29.6246        91.6593        -8.8550        97.0466         1.4222       815.5618
          6712.3322          8.5045        -1.3483        33.4631        34.5532       -32.7479        81.7358        -9.2647        88.6724         1.0799      1087.6615
          6715.3395          9.4680        -0.6554        33.2425        34.5708       -21.6698        74.4430       -14.9158        79.2040         0.8643      1342.4169
          6718.3468          8.5703        -0.4508        32.2842        33.4054       -28.0143        79.3387       -24.0762        88.1693         1.5568       829.1083
          6721.3542         10.6355        -0.2658        33.1693        34.8337       -28.0640        91.1029       -25.2427       101.3597         1.1930      1036.0311
          6724.3615         11.1390        -0.4778        32.5812        34.4360       -17.7102        75.8547        -9.9390        83.2050         0.9235      1342.1963
          6727.3688         11.0445        -0.9882        33.0821        34.8910       -54.9139        60.2913         4.2850        82.7700         0.9361      1241.9191
          6730.3761         11.0861        -1.3586        33.6064        35.4138       -56.1693        50.3316         2.1417        77.0865         0.7508      1592.1080
          6733.3835         10.7519        -3.0789        33.4084        35.2307       -48.2764        51.6918       -14.9409        72.3455         0.8062      1410.8396
          6736.3908         11.5214        -3.8632        33.0462        35.2096       -60.8749        53.8174        -8.7307        82.2301         1.2283       995.4401
          6739.3981         10.3311        -3.7008        33.4644        35.2178       -79.4233        54.7764         1.2583        96.7832         1.4364       847.1113
          6742.4054         10.9176        -5.2194        33.9972        36.0866       -80.5922        36.1350        -0.0904        89.1784         1.4699       794.0108
          6745.4128         12.3703        -5.5659        34.0416        36.6447       -53.6454        12.3660       -14.9174        60.3338         1.8338       593.5843
          6748.4201         14.5060        -3.8763        32.6952        35.9781       -23.7585        19.7773       -23.9868        43.6021         2.7654       403.5998
          6751.4274         13.8571        -2.3022        33.2784        36.1216       -24.8237        42.6564       -12.9727        51.5279         2.8400       394.8558
          6754.4347         11.8447        -1.2679        33.8454        35.8806       -49.0080        60.1540       -19.6195        80.2024         2.9446       376.0440
          6757.4421         13.2090        -1.8544        33.9942        36.5174       -79.7580        90.0039       -27.0733       123.8241         2.9593       379.7581
          6760.4494         11.1547        -5.3598        34.2696        36.4357       -93.2211        99.6613       -16.5882       137.4705         3.7691       327.8080
          6763.4567          9.9034        -3.9000        34.3723        35.9826       -87.1880        93.7246       -20.0916       129.6941         3.8599       344.7701
          6766.4640          9.0231        -1.0951        35.2560        36.4088       -78.4267        75.5050       -31.5648       114.0668         3.1587       392.3618
          6769.4714          8.7397        -0.6051        35.7298        36.7882       -84.0683        56.8009       -41.6209       110.0930         3.3667       326.7249
          6772.4787         14.1569       -15.9438        33.9993        40.1320      -103.7893        76.6369       -38.8267       136.6379         3.1797       309.2202
          6775.4860          8.4081        -5.8736        39.4826        40.7930      -111.2054       143.9418       -25.4623       185.7834         2.8544       202.1210
          6778.4933         11.8334         3.6529        41.9790        43.7677      -105.9409       177.1524        -6.9392       206.7536         4.2806        76.7155
          6781.5007         11.7662         0.3505        42.5107        44.1104      -109.3875       159.7582         2.0130       193.6842         5.2800        47.0061
          6784.5080         10.0031        -0.8473        42.9340        44.0920      -117.7271       147.1001         5.4992       188.8285         5.8082        43.7849
          6787.5153          8.2081        -3.5213        43.3381        44.2489      -133.0358       125.0789        10.0276       183.5905         5.3973        42.9156
          6790.5226          9.5611        -1.9004        41.1152        42.2551      -134.0955       112.4558        -5.7644       176.6013         5.6253        76.1364
          6793.5300         11.9934        -1.1396        41.0832        42.8132      -113.7215       118.7812       -22.0792       166.2000         3.7531       162.4916
          6796.5373         14.9342        -0.0231        40.3314        43.0076      -100.4016       121.6907        -8.3712       158.2016         4.5468        97.4815
          6799.5446         15.5648        -0.2351        40.8585        43.7234      -106.1983       133.2228         1.1278       170.7123         4.9963        60.5094
          6802.5520          8.7286        -0.5277        41.9533        42.8549      -138.5006       132.0342        11.8780       192.7479         3.5609        96.1255
          6805.5593         13.6672        -1.6732        39.5097        41.8403      -150.7530       106.7354         9.2257       185.1223         4.1469       108.2422
          6808.5666         13.8219        -1.4826        38.2421        40.6903      -149.5537       108.3528        -4.3040       185.0097         3.6005       156.6934
          6811.5739         14.5173         4.0340        40.8656        43.5548      -154.1793       125.8387        -0.7500       199.4395         3.1810       133.9176
          6814.5813          5.8576         4.0570        42.5182        43.1111      -142.0358       144.7471         7.2130       204.8221         5.6559        50.4433
          6817.5886         13.6842        -1.3909        37.3378        39.7908      -104.4771       148.9627       -17.4228       183.8519         6.2487        94.4285
          6820.5959         19.1258        -4.1262        35.0670        40.1562       -89.8718       130.4556       -24.8966       161.2976         3.7673       149.2799
          6823.6032         18.4944        -2.9159        35.3920        40.0392      -100.8799       161.1575        -9.5572       190.9110         3.5434       239.4535
          6826.6106          9.9251        -1.3407        36.6546        37.9982       -80.2818       161.1332       -18.7703       181.2855         4.0788       276.5745
          6829.6179          9.4345        -2.8742        36.1484        37.4697       -79.2406       144.7245       -25.8610       167.3737         3.3942       322.3942
          6832.6252         10.7457        -3.2970        37.3873        39.0404       -84.6751       150.4094       -13.5966       173.9072         2.5408       374.2595
          6835.6325          9.4340        -1.7757        37.0810        38.3034       -61.1215       128.9256        -2.6823       142.8526         1.7140       526.6984
          6838.6399          8.9562        -0.0778        36.4031        37.4887       -54.4750       104.5438         0.7967       118.2168         1.9069       515.4631
          6841.6472          9.9314        -2.5612        34.9919        36.4640       -61.4789       106.6122        17.7038       125.0467         2.1882       490.0506
          6844.6545         10.1687        -0.4066        35.6967        37.1190       -71.3251        98.5981        24.9022       124.2509         2.3982       473.1127
          6847.6618          8.9514        -0.0971        36.1728        37.2640       -62.5668       106.5144        16.1697       125.4377         2.4789       426.6821
          6850.6692          9.9732        -2.8120        35.8867        37.3527       -65.5388       118.1476         1.1869       136.3750         1.9653       483.9351
          6853.6765          9.4256        -6.5366        35.2165        37.0374       -91.4380       113.5439        -2.6301       146.2609         2.9968       402.6571
          6856.6838         10.9585        -7.6402        36.1289        38.5196       -98.3909        83.3193        -0.1507       131.8928         2.7941       378.0798
          6859.6911         11.6104        -6.7333        35.7555        38.1915       -91.3894        38.7873       -24.3154       103.5053         3.9283       267.9032
          6862.6985         13.3012        -3.7279        37.5055        39.9685       -75.9971        57.1811       -35.9992       106.4803         3.9430       220.1258
          6865.7058         15.4313        -3.5461        36.4629        39.7523       -78.3474       112.4782       -31.1428       140.6137         3.1796       211.2255
          6868.7131         16.8228        -3.2940        35.6043        39.5161       -92.5028       129.0111       -31.7359       162.0368         3.5778       219.3383
          6871.7205         18.7087        -0.4755        34.9779        39.6698      -104.3076       117.9061       -17.0970       159.5713         3.3079       230.6101
          6874.7278         15.6428        -1.4584        33.6062        37.0972      -101.1898        98.0754         2.7100       140.9795         3.8289       261.1801
          6877.7351         10.5488        -6.5286        34.6998        36.8507       -74.7213       100.6963        -6.0362       128.0277         4.0778       342.0116
          6880.7424          6.6099        -2.5607        36.6100        37.2899       -49.9186        96.6843       -15.4655       110.6461         3.7636       329.1674
          6883.7498         12.8142        -0.1121        35.8223        38.0454       -67.9473        71.0531       -12.4560       100.4240         2.9857       341.5343
          6886.7571         12.6382         4.1030        35.3313        37.7473       -82.3475        43.7310        -3.0322        94.7848         4.0339       283.7879
          6889.7644         14.4204         2.2201        35.0712        37.9851       -83.4103        37.4661        -0.7712        93.0808         4.1051       291.2025
          6892.7717         11.9033        -4.5140        35.7983        37.9945       -85.9711        71.5466        -9.0412       112.6212         4.4429       271.1717
          6895.7791         10.4943       -12.2817        34.9839        38.5337       -86.0374       104.5400       -13.9680       136.8612         4.1158       266.5874
          6898.7864         12.8212       -12.0613        35.2696        39.4184       -98.3491       122.0816       -28.4746       160.7222         3.1990       247.6345
          6901.7937         10.5090        -1.1204        40.5861        41.9396      -113.2431       145.4513       -28.1977       190.1467         2.8363       249.4789
          6904.8010         13.6492         4.6365        42.0257        44.4292      -101.1625       187.3172        -9.3574       213.1396         4.0265       102.0532
          6907.8084         13.1157         3.8237        42.1290        44.2888      -100.1088       176.5599       -10.0872       203.2239         4.6935        49.3756
          6910.8157         12.8572        -0.0421        41.8930        43.8216      -106.4532       175.8838        -7.5802       206.0080         5.5900        49.5096
          6913.8230         12.0960         0.5533        41.9868        43.6979      -117.9198       160.5971        -2.1281       199.3968         6.2002        51.7715
          6916.8303         11.3346        -1.3066        42.2001        43.7153      -126.8053       151.4635         0.6467       197.6192         6.3479        48.6588
          6919.8377         11.0116        -2.0353        42.4244        43.8774      -133.2830       146.1489         7.2645       197.9945         6.1393        48.8828
          6922.8450         11.1525        -0.8614        42.1617        43.6203      -141.3273       139.6704        11.2214       199.0957         6.5929        48.1090
          6925.8523         10.9844        -1.7134        42.2207        43.6598      -159.3572       139.1071        14.0036       212.1259         6.5169        49.9182
          6928.8597         13.3180        -1.3475        38.4615        40.7244      -143.1227       144.6888         7.4532       206.2860         5.6855        91.8549
          6931.8670          9.0590         2.3184        38.1812        39.3096      -101.7798       142.0188        -3.0388       175.1547         3.7954       231.2785
          6934.8743          9.8402         2.8901        37.9940        39.3538       -93.0823       113.9750       -10.4302       147.9726         3.9074       290.2999
          6937.8816          5.9120         2.5355        38.5833        39.1159       -88.6364       114.3065       -13.6090       145.7615         3.0190       335.4688
          6940.8890          8.5817         1.7628        37.7825        38.7849      -104.9738       130.5434         0.0841       167.5559         3.5553       262.0380
          6943.8963         11.9072        -2.0221        35.9223        37.8983       -97.5282       117.2333         0.7699       152.7016         4.0941       257.7465
          6946.9036         14.0699        -1.7737        35.0679        37.8267       -89.9271       107.8906        -3.7892       140.8906         3.6409       322.5479
          6949.9109         12.8396         0.4146        35.6505        37.8944       -79.5031       121.0146        -2.3259       144.8898         3.3026       314.0585
          6952.9183         11.7907        -1.0771        36.0149        37.9111       -70.5097       122.6282        -4.9369       141.8267         3.8529       302.7310
          6955.9256          7.9617        -1.5925        37.3915        38.2629       -63.9166       116.4228       -10.4281       133.3578         3.7318       309.6751
          6958.9329          9.1305        -1.1027        37.3861        38.5007       -67.7839       115.3020        -2.9760       133.8294         3.6538       298.0481
          6961.9402         10.5327        -1.1050        36.7232        38.2198       -57.3757       107.4581        -5.6922       122.3262         4.1427       309.2915
